source_id,source_type,name,address,序号,1000,source_name,重复序号,phone,province,city,district,code,brand_name,lng,lat,负责人,
10224489,体验店,vivo(温州瓯海区梧慈路专卖店三店),浙江省温州市瓯海区慈湖街道梧慈路288号,251,185.8,office,263,13968888027,浙江省,温州市,瓯海区,330304,vivo,120.6601762,27.9563189,梁哲豪,
2.86613E+18,{40103},Vivo(梧慈路),梧慈路202号,252,209.2,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.661602,27.957414,梁哲豪,rep
2.86613E+18,{40103},vivo(金顺达店),东经二路与梧慈路交叉口西50米,253,73.7,wayz,,13777750767,浙江省,温州市,瓯海区,330304,vivo,120.663398,27.958422,梁哲豪,rep
B0FFGX9K6N,购物服务;家电电子卖场;数码电子,Apple&vivo智能手机(众旺店),梧慈路126附近,254,0,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.664041,27.958762,梁哲豪,rep
2.86613E+18,{40103},Apple&vivo智能手机(众旺店),梧慈路116号附近,255,422.1,wayz,0,,浙江省,温州市,瓯海区,330304,vivo,120.664041,27.958762,梁哲豪,
B0FFGZHQVX,购物服务;家电电子卖场;手机销售,vivo(蟠凤北路),慈凤西路与蟠凤北路交叉口南50米,256,75.3,amap,,13777750767,浙江省,温州市,瓯海区,330304,vivo,120.667951,27.957196,梁哲豪,rep
2.86613E+18,{40103},vivo(蟠凤北路),慈凤西路与蟠凤北路交叉口西北100米,257,134.2,wayz,258|259,,浙江省,温州市,瓯海区,330304,vivo,120.667483,27.957731,梁哲豪,
33534403,数码产品,vivo智能手机胜达店(胜达店),北纬一路与蟠凤北路交叉口北50米,258,12.9,dianping,,,浙江省,温州市,瓯海区,330304,vivo,120.6667403,27.95874291,梁哲豪,rep
2.86613E+18,{40103},vivo智能手机(胜达店),北纬一路与蟠凤北路交叉口北50米,259,194.8,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.666748,27.958859,梁哲豪,rep
33310281,数码产品,中国移动（vivo智能手机）(宏宇店),梧田街道梧慈路118号移动营业厅,260,66.8,dianping,0,0577-55571722,浙江省,温州市,瓯海区,330304,vivo,120.6648064,27.95920497,梁哲豪,
2.86613E+18,{40103},vivo专卖店(顺旺店),后岸路与梧慈路交叉口西北50米,261,31.4,wayz,0,,浙江省,温州市,瓯海区,330304,vivo,120.665383,27.959523,梁哲豪,
33536115,数码产品,vivo智能手机顺旺店(顺旺店),梧慈路42号,262,103.7,dianping,,,浙江省,温州市,瓯海区,330304,vivo,120.6656264,27.95970594,梁哲豪,rep
102219337,体验店,vivo(温州瓯海区梧慈路慈湖专卖店一店),浙江省温州市瓯海区梧田街道梧慈路2号,263,7680.3,office,,13777750767,浙江省,温州市,瓯海区,330304,vivo,120.6665744,27.96011431,梁哲豪,rep
49079910,家用电器,vivo,石坦南路70-78号,264,18.8,dianping,265|266,,浙江省,温州市,龙湾区,330303,vivo,120.7446681,27.96159229,梁哲豪,
B0FFG7RYOP,购物服务;家电电子卖场;手机销售,vivo(石坦南路),石坦南路70-78号附近,265,0,amap,,,浙江省,温州市,龙湾区,330303,vivo,120.744834,27.961677,梁哲豪,rep
2.86613E+18,{40103},vivo(石坦南路),石坦南路70-78号附近,266,18818.7,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.744834,27.961677,梁哲豪,rep
B0FFGPGGR5,购物服务;家电电子卖场;手机销售,vivo智能手机(曹埭店),曹埭村双丰西路38号,267,0,amap,268|273|276|277,13002680853,浙江省,温州市,瓯海区,330304,vivo,120.55392,27.973776,梁哲豪,
2.86613E+18,{40103},vivo智能手机(曹埭店),郭溪曹埭村双丰北路23号,268,59.5,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.55392,27.973776,梁哲豪,rep
B0FFID25KY,购物服务;家电电子卖场;手机销售,vivo智能手机(涵涵店),曹埭村双丰西路3号(双丰宾馆隔壁),269,0,amap,270|271|272,,浙江省,温州市,瓯海区,330304,vivo,120.553493,27.974155,梁哲豪,
2.86613E+18,{40103},vivo智能手机(涵涵店),曹埭村双丰西路3号(双丰宾馆隔壁),270,96,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.553493,27.974155,梁哲豪,rep
2.86613E+18,{40103},OPPO VIVO旗舰店,曹埭村双丰西路3号(双丰宾馆隔壁),271,0,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.554459,27.97428,梁哲豪,rep
B0FFHVRP5C,购物服务;家电电子卖场;数码电子,OPPO VIVO旗舰店,曹埭村双丰西路3号(双丰宾馆隔壁),272,76.3,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.554459,27.97428,梁哲豪,rep
99357956,数码产品,vivo(双丰西路),郭溪镇曹埭村双丰西路38号,273,68.8,dianping,,13002680853,浙江省,温州市,瓯海区,330304,vivo,120.5538173,27.97466532,梁哲豪,rep
B0FFFWTCLU,购物服务;家电电子卖场;手机销售,vivo专卖店,郭溪街道双丰北路双丰北路23号,274,0,amap,275,,浙江省,温州市,瓯海区,330304,vivo,120.554516,27.97463,梁哲豪,
2.86613E+18,{40103},vivo专卖店,郭溪街道双丰北路双丰北路23号,275,16.7,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.554516,27.97463,梁哲豪,rep
2.86613E+18,{40103},VIVO(双丰北路店),郭溪镇曹埭村双丰西路38号,276,0,wayz,,13002680853,浙江省,温州市,瓯海区,330304,vivo,120.554686,27.974633,梁哲豪,rep
B0FFFWSX1R,购物服务;家电电子卖场;手机销售,VIVO(双丰北路店),郭溪曹埭村双丰北路23号,277,1667.5,amap,,13002680853,浙江省,温州市,瓯海区,330304,vivo,120.554686,27.974633,梁哲豪,rep
B0FFIP92FT,购物服务;家电电子卖场;手机销售,vivo,万超路与三溪路交叉口西南50米,278,0,amap,279|280,,浙江省,温州市,瓯海区,330304,vivo,120.53846,27.978996,梁哲豪,
2.86613E+18,{40103},vivo,万超路与三溪路交叉口西南50米,279,334.6,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.53846,27.978996,梁哲豪,rep
2.86613E+18,{40103},vivo智能手机(文鑫店),三溪路与东化路交叉口东50米,280,516.7,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.53863,27.981998,梁哲豪,rep
B0FFK7KZFW,购物服务;家电电子卖场;手机销售,vivo(温州瓯海区鼎盛家园专卖店),豪达路巨溪鼎盛家园2栋,281,572.7,amap,0,15906493262,浙江省,温州市,瓯海区,330304,vivo,120.543884,27.982128,梁哲豪,
2.86613E+18,{40103},vivo(三溪路店),三溪路21号,282,0,wayz,283,,浙江省,温州市,瓯海区,330304,vivo,120.538155,27.983064,梁哲豪,
B0FFJFTABJ,购物服务;家电电子卖场;手机销售,vivo(三溪路店),三溪路21号,283,63.3,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.538155,27.983064,梁哲豪,rep
2.86613E+18,{40103},vivo,瞿溪街道三溪路29号,284,1.6,wayz,285|286|287,,浙江省,温州市,瓯海区,330304,vivo,120.538217,27.98363,梁哲豪,
82112217,家用电器,vivo智能手机(旺达店),瞿溪街道三溪路29号,285,52.8,dianping,,,浙江省,温州市,瓯海区,330304,vivo,120.5382299,27.98363946,梁哲豪,rep
2.86613E+18,{40103},vivo(巨溪飞享店),瞿溪镇三溪路25号,286,0,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.538561,27.984013,梁哲豪,rep
B0FFHOHQPQ,购物服务;家电电子卖场;手机销售,vivo(巨溪飞享店),瞿溪镇三溪路25号,287,576.8,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.538561,27.984013,梁哲豪,rep
B0FFHDL0BP,购物服务;家电电子卖场;手机销售,VIVO(瞿溪2店),瞿溪南片工业区鼎盛家园11幢1楼9-12号,288,0,amap,289|290,15157755771|15157755771,浙江省,温州市,瓯海区,330304,vivo,120.544329,27.983063,梁哲豪,
2.86613E+18,{40103},VIVO(瞿溪2店),瞿溪南片工业区鼎盛家园11幢1楼9-12号,289,1.3,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.544329,27.983063,梁哲豪,rep
128507383,数码产品,VIVO,瞿溪南片工业区鼎盛家园11幢1楼9-12号,290,34.3,dianping,,15157755771,浙江省,温州市,瓯海区,330304,vivo,120.5443399,27.98306968,梁哲豪,rep
102219409,体验店,vivo(温州瓯海区鼎盛家园专卖店),浙江省温州市瓯海区巨溪鼎盛家园2栋,291,5304.2,office,0,15906493262,浙江省,温州市,瓯海区,330304,vivo,120.5442921,27.98337489,梁哲豪,
99714386,数码产品,vivo智能手机(宏宝店),前岸东路11号附近,292,17.2,dianping,293,,浙江省,温州市,瓯海区,330304,vivo,120.5966718,27.97194698,梁哲豪,
2.86613E+18,{40103},vivo智能手机(宏宝店),前岸东路11号附近,293,1447.2,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.596727,27.972094,梁哲豪,rep
41516339,数码产品,vivo智能手机国权店(国权店),娄东大街与平天路交叉口西南50米,294,4454.6,dianping,296|297|295|295,,浙江省,温州市,瓯海区,330304,vivo,120.6113557,27.970651,梁哲豪,
2.86613E+18,{40103},vivo(任桥心瑞店),任桥街与康宁东路交叉口西南100米,295,67.7,wayz,298,,浙江省,温州市,瓯海区,330304,vivo,120.566789,27.977871,梁哲豪,rep
2.86613E+18,{40103},vivo(连胜店),任桥街与康宁东路交叉口西50米,296,12.2,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.567323,27.978255,梁哲豪,rep
B0FFHKWDBG,购物服务;家电电子卖场;手机销售,vivo(连胜店),任桥街与康宁东路交叉口西50米,297,9.6,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.567438,27.978213,梁哲豪,rep
40897347,家用电器,vivo智能手机连胜店,任桥街与康宁东路交叉口旁,298,5056.1,dianping,,,浙江省,温州市,瓯海区,330304,vivo,120.5674218,27.97829812,梁哲豪,rep
127869020,数码产品,中国移动VIVO,国鼎路31号,299,160.1,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.6187516,27.98114638,梁哲豪,
2.86613E+18,{40103},vivo(国鼎路),新桥街道国鼎路88-8号阳光上迅手机店,300,102.5,wayz,0,,浙江省,温州市,瓯海区,330304,vivo,120.618571,27.982576,梁哲豪,
2.86613E+18,{40103},vivo专卖店(国鼎路),国鼎路三峡大厦对面11号(鞋服商场),301,0,wayz,302,18057777518,浙江省,温州市,瓯海区,330304,vivo,120.61851,27.983495,梁哲豪,
B0FFGSINBE,购物服务;家电电子卖场;手机销售,VIVO专卖店(国鼎路店),国鼎路三峡大厦对面11号(鞋服商场),302,70.5,amap,,18057777518,浙江省,温州市,瓯海区,330304,vivo,120.61851,27.983495,梁哲豪,rep
128307245,数码产品,vivo专卖店,国鼎路与金蟾大道交叉口东50米,303,0.5,dianping,304|305,,浙江省,温州市,瓯海区,330304,vivo,120.6190226,27.98393834,梁哲豪,
2.86613E+18,{40103},vivo专卖店(金蟾大道),国鼎路与金蟾大道交叉口东50米,304,0,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.619025,27.983942,梁哲豪,rep
B0FFHO80UB,购物服务;家电电子卖场;手机销售,vivo专卖店(金蟾大道),国鼎路与金蟾大道交叉口东50米,305,8522.8,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.619025,27.983942,梁哲豪,rep
B0FFL4EQZ1,购物服务;家电电子卖场;手机销售,vivo,河头街55-57号附近,306,1474.1,amap,0,,浙江省,温州市,瓯海区,330304,vivo,120.532384,27.986753,梁哲豪,
2.86613E+18,{40103},vivo(蒙达2店),富强东路6号附近,307,1.8,wayz,308,,浙江省,温州市,瓯海区,330304,vivo,120.546449,27.991347,梁哲豪,
101397484,数码产品,vivo(蒙达2店),富强东路6号附近,308,1489.1,dianping,,,浙江省,温州市,瓯海区,330304,vivo,120.5464603,27.9913593,梁哲豪,rep
2.86613E+18,{40103},vivo体验店(河头街),河头街温州市瓯海区瞿溪街道河头街352号,309,947,wayz,0,,浙江省,温州市,瓯海区,330304,vivo,120.531419,27.992953,梁哲豪,
2.86613E+18,{40103},vivo(繁荣路),上屿路与繁荣路交叉口东南50米,310,523.9,wayz,323|324|329|321|321,,浙江省,温州市,瓯海区,330304,vivo,120.540916,27.994382,梁哲豪,
1909183357,数码产品,VIVO,宋河中路53号,311,2796,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.543884,27.99829076,梁哲豪,
B0FFG7GLEI,购物服务;购物相关场所;购物相关场所,vivo塘下专卖店,郭溪街道景德路114号,312,52.2,amap,0,13738733356,浙江省,温州市,瓯海区,330304,vivo,120.571033,27.990795,梁哲豪,
41370663,家用电器,VIVO,景德路与塘下街交叉口,313,28.7,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.5709441,27.99125753,梁哲豪,
102235034,体验店,vivo(温州瓯海区塘下景德路专卖店),浙江省温州市瓯海区郭溪镇塘下景德路114号,314,3566.1,office,0,13738733356,浙江省,温州市,瓯海区,330304,vivo,120.5710894,27.99148159,梁哲豪,
40641494,数码产品,vivo诚信店,瞿标路与温瞿东路交叉口西侧,315,8.6,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.6073228,27.98987918,梁哲豪,
2.86613E+18,{40103},vivo诚信店,浦东东路17弄8号附近,316,2.4,wayz,317,,浙江省,温州市,瓯海区,330304,vivo,120.607335,27.989956,梁哲豪,
B0FFGL7ALH,购物服务;家电电子卖场;手机销售,vivo(智能手机欧利通店),浦东东路2号附近,317,1986.4,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.607335,27.989978,梁哲豪,rep
101234479,数码产品,VIVO浩翔手机店,郭溪街道温瞿东路1260号,318,5072.3,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.5879286,27.99495359,梁哲豪,
81519681,家用电器,vivo(高翔三优店),大海路与鸿翔路交叉口西50米,319,1.1,dianping,320,,浙江省,温州市,瓯海区,330304,vivo,120.6314556,27.97048464,梁哲豪,
2.86613E+18,{40103},vivo(高翔三优店),大海路与鸿翔路交叉口西50米,320,1304.1,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.631457,27.970494,梁哲豪,rep
2.86613E+18,{40103},vivo,六虹桥路与金虹东街交叉口西北50米,321,6.2,wayz,322,,浙江省,温州市,瓯海区,330304,vivo,120.625557,27.980986,梁哲豪,rep
B0FFK7KIWQ,购物服务;家电电子卖场;手机销售,vivo,六虹桥路与金虹东街交叉口西北50米,322,11188.5,amap,,,浙江省,温州市,瓯海区,330304,vivo,120.625572,27.98104,梁哲豪,rep
B0FFHMO6PZ,购物服务;家电电子卖场;手机销售,OPPO&vivo(谢池专卖),上庄南路与桥西路交叉口东北50米,323,0,amap,,,浙江省,温州市,龙湾区,330303,vivo,120.738614,27.969413,梁哲豪,rep
2.86613E+18,{40103},OPPO&vivo(谢池专卖),上庄南路与桥西路交叉口东北50米,324,143.3,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.738614,27.969413,梁哲豪,rep
B0FFIV3M8Z,购物服务;家电电子卖场;手机销售,OPPO(邻里旗舰店),雁荡东路230号邻里中心1层东门,325,54.9,amap,332|333,0577-86557168;0577-86353908,浙江省,温州市,龙湾区,330303,vivo,120.739718,27.970253,梁哲豪,
100113405,数码产品,中国移动VIVO皓宇通讯,上庄北路31号,326,43,dianping,0,,浙江省,温州市,龙湾区,330303,vivo,120.7400084,27.97067459,梁哲豪,
2.86613E+18,{40103},vivo龙湾上庄店讯驰通讯,蒲州街道上庄北路22号,327,0,wayz,328,,浙江省,温州市,龙湾区,330303,vivo,120.740409,27.970519,梁哲豪,
B0FFJ5KMPV,购物服务;家电电子卖场;家电电子卖场,vivo龙湾上庄店讯驰通讯,蒲州街道上庄北路22号,328,119.5,amap,,,浙江省,温州市,龙湾区,330303,vivo,120.740409,27.970519,梁哲豪,rep
107895963,数码产品,vivo(百信惠手机卖场),上庄南路与东头路交叉口东50米,329,0.2,dianping,,,浙江省,温州市,龙湾区,330303,vivo,120.741295,27.97125415,梁哲豪,rep
B0FFHNQ6IJ,购物服务;家电电子卖场;手机销售,vivo(百信惠手机卖场),上庄南路与东头路交叉口东50米,330,0,amap,331|346,,浙江省,温州市,龙湾区,330303,vivo,120.741297,27.971253,梁哲豪,
2.86613E+18,{40103},vivo(百信惠手机卖场),上庄南路与东头路交叉口东50米,331,614,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.741297,27.971253,梁哲豪,rep
2.86613E+18,{40103},ViVO(温州邻里店),雁荡东路230号邻里广场1层,332,63.6,wayz,,15696004181,浙江省,温州市,龙湾区,330303,vivo,120.746778,27.973896,梁哲豪,rep
82289262,家用电器,vivo智能手机(亿豪店),雁荡东路230号邻里广场1层,333,57.1,dianping,,15696004181,浙江省,温州市,龙湾区,330303,vivo,120.7465691,27.97443632,梁哲豪,rep
102219088,体验店,vivo(温州龙湾区雁荡东路邻里中心专卖店),浙江省温州市龙湾区雁荡东路230号邻里中心一楼,334,92.2,office,0,18357814340,浙江省,温州市,龙湾区,330303,vivo,120.7470403,27.97473594,梁哲豪,
B0FFGE3TBI,生活服务;维修站点;维修站点,vivo手机配件维修,括苍东路与永安江路交叉口西南50米,335,0,amap,336,,浙江省,温州市,龙湾区,330303,vivo,120.747698,27.975326,梁哲豪,
3.06429E+18,{61900},vivo手机配件维修,括苍东路与永安江路交叉口西南50米,336,2843.5,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.747698,27.975326,梁哲豪,rep
72063967,数码产品,vivo,黄屿路42号,337,508.2,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.7190282,27.97870168,梁哲豪,
81516995,家用电器,vivo手机店,上江路80号易初莲花1楼,338,92.6,dianping,339,,浙江省,温州市,龙湾区,330303,vivo,120.7215685,27.982678,梁哲豪,
B0FFGJ08KQ,购物服务;专卖店;专营店,步步高(易初莲花店),上江路80号卜蜂莲花二楼,339,9222.3,amap,,,浙江省,温州市,龙湾区,330303,vivo,120.720886,27.983251,梁哲豪,rep
113610587,移动营业厅,中国移动vivo,站前路173,340,17.7,dianping,0,,浙江省,温州市,瓯海区,330304,vivo,120.6271262,27.98607521,梁哲豪,
103303601,数码产品,vivo,新桥横街与站前路交叉口西南50米,341,0.8,dianping,342,,浙江省,温州市,瓯海区,330304,vivo,120.6272411,27.98619817,梁哲豪,
2.86613E+18,{40103},vivo(站前路),新桥横街与站前路交叉口西南50米,342,4020.4,wayz,,,浙江省,温州市,瓯海区,330304,vivo,120.627245,27.986204,梁哲豪,rep
101198758,数码产品,ViVO,龙方工业区龙方路4号正泰电阻大楼4楼,343,1.1,dianping,344|345,,浙江省,温州市,鹿城区,330302,vivo,120.6681207,27.98501177,梁哲豪,
B0FFHE2K6S,购物服务;家电电子卖场;手机销售,VIVO,龙方工业区龙方路4号正泰电阻大楼4楼,344,0,amap,,,浙江省,温州市,鹿城区,330302,vivo,120.668128,27.985019,梁哲豪,rep
2.86613E+18,{40103},VIVO,龙方工业区龙方路4号正泰电阻大楼4楼,345,690.6,wayz,,,浙江省,温州市,鹿城区,330302,vivo,120.668128,27.985019,梁哲豪,rep
70117543,数码产品,vivo,东龙路与划龙桥路交叉口东北50米,346,12142.4,dianping,,15857718900|15857718900,浙江省,温州市,鹿城区,330302,vivo,120.6663643,27.99102394,梁哲豪,rep
2.86613E+18,{40103},VIVO,河头龙西路53-55号附近,347,0.5,wayz,348,,浙江省,温州市,龙湾区,330303,vivo,120.778154,27.944662,梁哲豪,
129069045,数码产品,VIVO,龙西路45号附近,348,2970.6,dianping,,,浙江省,温州市,龙湾区,330303,vivo,120.7781586,27.9446623,梁哲豪,rep
102794508,数码产品,vivo(兴元路),状元镇兴元路汇好家苑2幢,349,0.4,dianping,350,13777761617,浙江省,温州市,龙湾区,330303,vivo,120.7561233,27.96291765,梁哲豪,
2.86613E+18,{40103},vivo(状元店),状元镇兴元路汇好家苑2幢,350,1085.7,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.756122,27.962921,梁哲豪,rep
111178162,移动营业厅,中国移动vivo(鑫伟通讯店),前岩路与耐宝路交叉口东北50米,351,3.6,dianping,352|359,15857718900,浙江省,温州市,龙湾区,330303,vivo,120.7667789,27.96547429,梁哲豪,
B0FFIA7LP0,生活服务;电讯营业厅;中国移动营业厅,中国移动vivo(鑫伟通讯店),前岩路与耐宝路交叉口东北50米,352,11891.8,amap,,15857718900,浙江省,温州市,龙湾区,330303,vivo,120.766761,27.965503,梁哲豪,rep
2.86613E+18,{40103},ViVO,繁灵街32号,353,18.7,wayz,354,,浙江省,温州市,洞头区,330305,vivo,120.887705,27.964531,梁哲豪,
71453433,数码产品,ViVO,繁灵街32号,354,12380.5,dianping,,,浙江省,温州市,洞头区,330305,vivo,120.8877809,27.96468505,梁哲豪,rep
2.86613E+18,{40103},vivo专卖店(龙腾路),机场大道1888号,355,124.3,wayz,0,,浙江省,温州市,龙湾区,330303,vivo,120.761964,27.969223,梁哲豪,
2.86613E+18,{40103},vivo(温州龙湾区龙腾路专卖店),龙腾路95号,356,0.3,wayz,357,13858877118,浙江省,温州市,龙湾区,330303,vivo,120.763067,27.969768,梁哲豪,
113346236,数码产品,vivo专卖店,状元镇龙腾路95号,357,236.6,dianping,,13858877118,浙江省,温州市,龙湾区,330303,vivo,120.7630693,27.96976914,梁哲豪,rep
B0FFKEAU44,购物服务;家电电子卖场;数码电子,步步高(状元蓝登店),状元镇龙飞东路104号,358,211.5,amap,0,0577-86352880,浙江省,温州市,龙湾区,330303,vivo,120.76544,27.970136,梁哲豪,
2.86613E+18,{40103},vivo智能手机专卖店(龙腾路),罗山路与黄宅路交叉口东北50米,359,1234.5,wayz,,,浙江省,温州市,龙湾区,330303,vivo,120.763294,27.970266,梁哲豪,rep
2.86613E+18,{40103},vivo,船厂路与龙飞西路交叉口东50米,360,14502.3,wayz,0,,浙江省,温州市,龙湾区,330303,vivo,120.752305,27.975632,梁哲豪,
71903850,数码产品,vivo智能手机(七里港店),镇北街17号附近,361,29.8,dianping,363|362,,浙江省,温州市,乐清市,330382,vivo,120.8977679,27.99735465,梁哲豪,
B0FFG10G3X,购物服务;家电电子卖场;手机销售,vivo智能手机(七里港店),柳市镇七里港大道44号,362,0,amap,,,浙江省,温州市,乐清市,330382,vivo,120.898058,27.997431,梁哲豪,rep
2.86613E+18,{40103},vivo智能手机(七里港店),镇北街17号附近,363,30980.7,wayz,,,浙江省,温州市,乐清市,330382,vivo,120.898058,27.997431,梁哲豪,rep
2.86613E+18,{40103},vivo,文化街与镇前路交叉口西50米,364,0,wayz,365|366,13858830611,浙江省,温州市,洞头区,330305,vivo,121.153067,27.834099,梁哲豪,
B0FFH2HN6S,购物服务;家电电子卖场;手机销售,vivo(温州洞头县中心街专卖店),文化街与镇前路交叉口西50米,365,1.1,amap,,13858830611,浙江省,温州市,洞头区,330305,vivo,121.153067,27.834099,梁哲豪,rep
101041851,数码产品,vivo,文化街与镇前路交叉口西50米,366,184.4,dianping,,,浙江省,温州市,洞头区,330305,vivo,121.1530748,27.83410588,梁哲豪,rep
102223855,体验店,vivo(温州洞头县中心街专卖店),浙江省温州市洞头县中心街57号,367,1618160,office,0,13858830611,浙江省,温州市,洞头区,330305,vivo,121.1545108,27.83516996,梁哲豪,
71530759,数码产品,vivo,中心街与207省道交叉口南100米,368,21798.6,dianping,0,,四川省,内江市,威远县,511024,vivo,104.6796028,29.44529355,梁哲豪,
105571921,数码产品,vivo,S206(正南街),369,0.3,dianping,370|371,,四川省,内江市,市中区,511002,vivo,104.9023281,29.47244046,梁哲豪,
B0FFI2BTJ7,购物服务;家电电子卖场;手机销售,vivo,S206(正街南),370,0,amap,,,四川省,内江市,市中区,511002,vivo,104.902331,29.472439,梁哲豪,rep
2.86622E+18,{40103},vivo,S206(正街南),371,40509,wayz,,,四川省,内江市,市中区,511002,vivo,104.902331,29.472439,梁哲豪,rep
101236981,体验店,vivo(泸州隆昌县康复中路专卖店),四川省内江市隆昌县康复中路220号,372,32.2,office,0,17390408020,四川省,内江市,隆昌市,511083,vivo,105.2896223,29.33611489,梁哲豪,
2.86622E+18,{40103},vivo,金鹅镇康复中路210号包子铺旁,373,8.2,wayz,375,,四川省,内江市,隆昌市,511083,vivo,105.289754,29.33638,梁哲豪,
82079704,家用电器,vivo,康复中路222号,374,42.4,dianping,0,,四川省,内江市,隆昌市,511083,vivo,105.2896718,29.33639731,梁哲豪,
B0FFGMWQPT,购物服务;家电电子卖场;手机销售,VIVO,金鹅街道康复中路210号包子铺旁,375,87.9,amap,,,四川省,内江市,隆昌市,511083,vivo,105.289839,29.336749,梁哲豪,rep
2.86622E+18,{40103},VIVO,隆桥路95-97号,376,64113.4,wayz,0,,四川省,内江市,隆昌市,511083,vivo,105.289989,29.337528,梁哲豪,
101146139,数码产品,vivo智能手机,三河路193号附近,377,0.7,dianping,378,,四川省,内江市,威远县,511024,vivo,104.6600029,29.51250776,梁哲豪,
2.86622E+18,{40103},vivo智能手机,三河路193号附近,378,1041.3,wayz,,,四川省,内江市,威远县,511024,vivo,104.66001,29.512509,梁哲豪,rep
B0FFG65MIY,购物服务;家电电子卖场;手机销售,vivo,杉树坳街中段与荷花街交叉口东北50米,379,0,amap,380,,四川省,内江市,威远县,511024,vivo,104.664866,29.520854,梁哲豪,
2.86622E+18,{40103},vivo,杉树坳街中段与荷花街交叉口东北50米,380,493.5,wayz,,,四川省,内江市,威远县,511024,vivo,104.664866,29.520854,梁哲豪,rep
72425822,数码产品,vivo体验店,内南大街59号,381,85,dianping,0,0832-8837686,四川省,内江市,威远县,511024,vivo,104.6670324,29.52486641,梁哲豪,
B0FFGXF5HG,购物服务;家电电子卖场;手机销售,VIVO(南大街店),南大街128号,382,86,amap,383,0832-8837686,四川省,内江市,威远县,511024,vivo,104.667344,29.52558,梁哲豪,
2.86622E+18,{40103},VIVO(南大街店),南大街128号,383,696.6,wayz,,,四川省,内江市,威远县,511024,vivo,104.66795,29.526145,梁哲豪,rep
103355884,数码产品,vivo,外北路与河北街北段交叉口东南50米,384,8.2,dianping,385|386,,四川省,内江市,威远县,511024,vivo,104.668913,29.53234613,梁哲豪,
2.86622E+18,{40103},vivo,外北路与河北街北段交叉口东南50米,385,14.2,wayz,,,四川省,内江市,威远县,511024,vivo,104.668868,29.532409,梁哲豪,rep
B0FFHHIV9G,购物服务;家电电子卖场;手机销售,vivo,外北路与河北街北段交叉口东南50米,386,24116.2,amap,,,四川省,内江市,威远县,511024,vivo,104.668987,29.532483,梁哲豪,rep
2.86622E+18,{40103},vivo,全黄路与内资路交叉口西50米,387,43877.8,wayz,0,,四川省,内江市,市中区,511002,vivo,104.910462,29.585523,梁哲豪,
B0FFIANONO,购物服务;家电电子卖场;手机销售,vivo(云钢街),云钢街与利民街交叉口西50米,388,8.9,amap,389|390|391|392,15700382507|15700382507,四川省,内江市,威远县,511024,vivo,104.490079,29.733561,梁哲豪,
2.86622E+18,{40103},vivo(云钢街),云钢街与利民街交叉口西50米,389,1.1,wayz,,,四川省,内江市,威远县,511024,vivo,104.490171,29.73356,梁哲豪,rep
109415781,数码产品,vivo,云钢街与利民街交叉口西50米,390,47080.4,dianping,,15700382507,四川省,内江市,威远县,511024,vivo,104.4901783,29.73356814,梁哲豪,rep
127689801,数码产品,vivo,农贸街与老下街交叉口西50米,391,1.4,dianping,,,四川省,内江市,资中县,511025,vivo,104.9737478,29.68392277,梁哲豪,rep
2.86622E+18,{40103},vivo,农贸街与老下街交叉口西50米,392,14675.7,wayz,,,四川省,内江市,资中县,511025,vivo,104.97376,29.68393,梁哲豪,rep
111997222,数码产品,vivo大驿通讯,南风街26号,393,691.8,dianping,0,18280920687,四川省,内江市,市中区,511002,vivo,105.0571665,29.57382187,梁哲豪,
